tick,9,8,7,6,4,2,5,3,1,0
0,0.09,0.12,0.12,0.05,0.12,0.1,0.01,0.1,0.08,0.08
20,0.06,0.05,0.14,0.07,0.06,0.15,0.09,0.19,0.09,0.07
40,0.09,0.12,0.07,0.11,0.1,0.16,0.07,0.08,0.04,0.12
60,0.12,0.1,0.14,0.11,0.14,0.2,0.08,0.11,0.11,0.11
80,0.1,0.08,0.1,0.12,0.1,0.22,0.04,0.08,0.14,0.09
100,0.11,0.12,0.13,0.14,0.11,0.08,0.1,0.15,0.08,0.16
120,0.09,0.07,0.05,0.13,0.11,0.1,0.14,0.13,0.14,0.14
140,0.17,0.06,0.11,0.09,0.09,0.13,0.1,0.12,0.08,0.12
160,0.1,0.09,0.11,0.12,0.08,0.12,0.19,0.06,0.08,0.13
180,0.11,0.14,0.05,0.13,0.12,0.08,0.13,0.12,0.11,0.08
200,0.12,0.09,0.11,0.08,0.14,0.13,0.08,0.08,0.07,0.11
220,0.08,0.08,0.08,0.1,0.05,0.12,0.11,0.08,0.05,0.08
240,0.1,0.09,0.12,0.12,0.04,0.07,0.09,0.07,0.07,0.12
260,0.05,0.13,0.13,0.07,0.09,0.14,0.13,0.1,0.09,0.14
280,0.13,0.13,0.14,0.17,0.16,0.15,0.1,0.08,0.11,0.12
300,0.09,0.06,0.07,0.08,0.12,0.09,0.13,0.19,0.14,0.08
320,0.1,0.13,0.12,0.09,0.15,0.08,0.14,0.1,0.19,0.09
340,0.09,0.11,0.12,0.06,0.1,0.11,0.07,0.07,0.03,0.08
360,0.11,0.16,0.11,0.1,0.11,0.08,0.07,0.08,0.1,0.16
380,0.12,0.07,0.07,0.11,0.11,0.13,0.05,0.11,0.07,0.13
400,0.15,0.09,0.08,0.12,0.13,0.11,0.12,0.09,0.04,0.08
420,0.07,0.09,0.11,0.05,0.11,0.09,0.08,0.07,0.1,0.11
440,0.12,0.09,0.1,0.08,0.09,0.09,0.09,0.07,0.11,0.15
460,0.09,0.09,0.13,0.1,0.12,0.1,0.08,0.1,0.08,0.11
480,0.07,0.07,0.09,0.08,0.1,0.15,0.08,0.14,0.12,0.09
500,0.13,0.14,0.1,0.12,0.09,0.15,0.08,0.1,0.11,0.14
520,0.14,0.08,0.09,0.08,0.1,0.06,0.11,0.11,0.12,0.07
540,0.12,0.1,0.09,0.11,0.11,0.12,0.09,0.04,0.08,0.05
560,0.09,0.06,0.12,0.08,0.11,0.07,0.09,0.06,0.12,0.07
580,0.13,0.09,0.05,0.19,0.14,0.09,0.09,0.04,0.12,0.16
600,0.17,0.07,0.12,0.08,0.09,0.07,0.15,0.14,0.11,0.1
620,0.11,0.08,0.11,0.08,0.09,0.14,0.06,0.13,0.12,0.1
640,0.09,0.12,0.09,0.08,0.12,0.09,0.14,0.11,0.09,0.11
660,0.13,0.15,0.08,0.14,0.1,0.08,0.12,0.09,0.09,0.1
680,0.09,0.11,0.11,0.07,0.08,0.12,0.09,0.09,0.05,0.1
700,0.08,0.1,0.07,0.1,0.09,0.1,0.14,0.1,0.11,0.16
720,0.09,0.09,0.14,0.07,0.17,0.08,0.11,0.1,0.12,0.1
740,0.09,0.15,0.14,0.13,0.1,0.12,0.16,0.08,0.12,0.07
760,0.18,0.1,0.11,0.15,0.06,0.09,0.08,0.12,0.09,0.1
780,0.06,0.1,0.04,0.11,0.07,0.1,0.06,0.06,0.1,0.1
800,0.11,0.12,0.11,0.17,0.08,0.1,0.06,0.06,0.14,0.08
820,0.12,0.14,0.07,0.13,0.12,0.12,0.12,0.11,0.12,0.11
840,0.1,0.12,0.09,0.09,0.11,0.07,0.13,0.1,0.1,0.08
860,0.06,0.07,0.11,0.11,0.14,0.07,0.11,0.11,0.1,0.14
880,0.09,0.14,0.08,0.05,0.1,0.12,0.18,0.12,0.17,0.1
900,0.08,0.12,0.1,0.05,0.08,0.11,0.16,0.11,0.13,0.17
