tick,0,1,3,5,2,4,6,7,9
0,1,0.95,1,1,1,1,1,1,1
12,1,0.9,1,1,1,1,1,1,1
23,1,0.9,1,1,1,0.95,1,1,1
34,1,0.9,1,1,1,0.85,1,1,1
43,0.95,0.9,1,1,1,0.85,1,1,1
53,0.9,0.9,1,1,1,0.85,1,1,1
63,0.9,0.85,1,1,1,0.85,1,1,1
75,0.9,0.8,1,1,1,0.85,1,1,1
83,0.9,0.75,1,1,0.95,0.85,1,1,1
92,0.9,0.7,1,1,0.95,0.85,1,1,1
103,0.9,0.65,1,1,0.95,0.8,1,1,1
115,0.9,0.65,1,1,0.9,0.8,1,1,1
125,0.9,0.65,1,1,0.9,0.75,1,1,1
136,0.9,0.6,1,1,0.9,0.75,1,1,1
145,0.9,0.6,1,1,0.85,0.75,1,1,1
157,0.9,0.55,1,1,0.85,0.75,1,1,1
169,0.9,0.5,1,1,0.85,0.75,1,1,1
178,0.85,0.45,1,1,0.85,0.75,1,1,1
188,0.85,0.45,1,1,0.8,0.7,1,1,1
198,0.85,0.45,1,1,0.8,0.65,1,1,1
210,0.85,0.45,1,1,0.75,0.65,1,1,1
220,0.8,0.45,1,1,0.75,0.65,1,1,1
232,0.8,0.4,1,1,0.75,0.65,1,1,1
244,0.75,0.4,1,1,0.75,0.65,1,1,1
256,0.75,0.4,1,1,0.75,0.6,1,1,1
266,0.75,0.4,1,1,0.7,0.6,1,1,1
276,0.75,0.35,1,1,0.7,0.6,1,1,1
287,0.75,0.35,1,1,0.7,0.55,1,1,1
297,0.75,0.35,1,1,0.7,0.5,1,1,1
308,0.75,0.3,1,1,0.7,0.5,1,1,1
319,0.75,0.3,1,1,0.7,0.45,1,1,1
329,0.7,0.3,1,1,0.7,0.45,1,1,1
338,0.7,0.3,1,1,0.7,0.4,1,1,1
350,0.7,0.3,1,1,0.7,0.35,1,1,1
359,0.7,0.3,1,1,0.7,0.3,1,1,1
371,0.7,0.25,1,1,0.7,0.25,1,1,1
381,0.65,0.25,1,1,0.7,0.25,1,1,1
389,0.65,0.2,1,1,0.7,0.25,1,1,1
401,0.65,0.2,1,1,0.7,0.2,1,1,1
412,0.65,0.15,1,1,0.7,0.2,1,1,1
423,0.6,0.15,1,1,0.7,0.2,1,1,1
434,0.55,0.1,1,1,0.7,0.2,1,1,1
445,0.55,0.05,1,1,0.7,0.2,1,1,1
454,0.55,0.05,1,1,0.65,0.2,1,1,1
463,0.55,0,1,1,0.65,0.2,1,1,1
473,0.55,0,1,1,0.65,0.2,1,1,1
485,0.55,0,1,1,0.6,0.2,1,1,1
495,0.55,0,1,1,0.6,0.2,1,1,1
506,0.55,0,1,1,0.6,0.15,1,1,1
517,0.55,0,1,1,0.6,0.15,1,1,1
526,0.55,0,1,1,0.55,0.15,1,1,1
536,0.55,0,1,1,0.55,0.15,1,1,1
545,0.55,0,1,1,0.55,0.1,1,1,1
556,0.55,0,1,1,0.55,0.05,1,1,1
566,0.55,0,1,1,0.55,0.05,1,1,1
576,0.5,0,1,1,0.55,0.05,1,1,1
588,0.45,0,1,1,0.55,0.05,1,1,1
600,0.45,0,1,1,0.55,0.05,1,1,1
610,0.45,0,1,1,0.55,0.05,1,1,1
620,0.45,0,1,1,0.5,0.05,1,1,1
630,0.4,0,1,1,0.45,0.05,1,1,1
640,0.35,0,1,1,0.45,0.05,1,1,1
649,0.35,0,1,1,0.4,0.05,1,1,1
659,0.3,0,1,1,0.4,0.05,1,1,1
669,0.3,0,1,1,0.4,0.05,1,1,1
678,0.25,0,1,1,0.4,0.05,1,1,1
690,0.2,0,1,1,0.4,0.05,1,1,1
700,0.2,0,1,1,0.35,0.05,1,1,1
710,0.2,0,1,1,0.35,0.05,1,1,1
719,0.15,0,1,1,0.35,0.05,1,1,1
729,0.1,0,1,1,0.3,0.05,1,1,1
737,0.1,0,1,1,0.3,0,1,1,1
746,0.1,0,1,1,0.3,0,1,1,1
757,0.1,0,1,1,0.3,0,1,1,1
769,0.1,0,1,1,0.25,0,1,1,1
780,0.1,0,1,1,0.25,0,1,1,1
790,0.1,0,1,1,0.2,0,1,1,1
799,0.1,0,1,1,0.2,0,1,1,1
808,0.05,0,1,1,0.2,0,1,1,1
819,0.05,0,1,1,0.2,0,1,1,1
827,0,0,1,1,0.15,0,1,1,1
838,0,0,1,1,0.15,0,1,1,1
846,0,0,1,1,0.1,0,1,1,1
855,0,0,1,1,0.1,0,1,1,1
867,0,0,1,1,0.1,0,1,1,1
876,0,0,1,1,0.1,0,1,1,1
886,0,0,1,1,0.05,0,1,1,1
896,0,0,1,1,0.05,0,1,1,1
906,0,0,1,1,0.05,0,1,1,1
915,0,0,1,1,0.05,0,1,1,1
927,0,0,1,1,0.05,0,1,1,1
936,0,0,1,1,0.05,0,1,1,1
946,0,0,1,1,0.05,0,1,1,1
955,0,0,1,1,0.05,0,1,1,1
966,0,0,1,1,0.05,0,1,1,1
974,0,0,1,1,0.05,0,1,1,1
986,0,0,1,1,0.05,0,1,1,1
997,0,0,1,1,0.05,0,1,1,1
1009,0,0,1,1,0,0,1,1,1
1017,0,0,1,1,0,0,1,1,1
1026,0,0,1,1,0,0,1,1,1
1034,0,0,1,1,0,0,1,1,1
1045,0,0,1,1,0,0,1,1,1
1054,0,0,1,1,0,0,1,1,1
1065,0,0,1,1,0,0,1,1,1
1077,0,0,1,1,0,0,1,1,1
1086,0,0,1,1,0,0,1,1,1
1095,0,0,1,1,0,0,1,1,1
1107,0,0,1,1,0,0,1,1,1
1115,0,0,1,1,0,0,1,1,1
1125,0,0,1,1,0,0,1,1,1
1135,0,0,1,1,0,0,1,1,1
1144,0,0,1,1,0,0,1,1,1
1152,0,0,1,1,0,0,1,1,1
1164,0,0,1,1,0,0,1,1,1
1176,0,0,1,1,0,0,1,1,1
1184,0,0,1,1,0,0,1,1,1
1192,0,0,1,1,0,0,1,1,1
1202,0,0,1,1,0,0,1,1,1
1213,0,0,1,1,0,0,1,1,1
1224,0,0,1,1,0,0,1,1,1
1234,0,0,1,1,0,0,1,1,1
1245,0,0,1,1,0,0,1,1,1
1255,0,0,1,1,0,0,1,1,1
1266,0,0,1,1,0,0,1,1,1
1277,0,0,1,1,0,0,1,1,1
1287,0,0,1,1,0,0,1,1,1
1295,0,0,1,1,0,0,1,1,1
1305,0,0,1,1,0,0,1,1,1
1315,0,0,1,1,0,0,1,1,1
1327,0,0,1,1,0,0,1,1,1
1337,0,0,1,1,0,0,1,1,1
1349,0,0,1,1,0,0,1,1,1
1359,0,0,1,1,0,0,1,1,1
1368,0,0,1,1,0,0,1,1,1
1377,0,0,1,1,0,0,1,1,1
1387,0,0,1,1,0,0,1,1,1
1397,0,0,1,1,0,0,1,1,1
1409,0,0,1,1,0,0,1,1,1
1421,0,0,1,1,0,0,1,1,1
1430,0,0,1,1,0,0,1,1,1
1440,0,0,1,1,0,0,1,1,1
1450,0,0,1,1,0,0,1,1,1
1460,0,0,1,1,0,0,1,1,1
1470,0,0,1,1,0,0,1,1,1
1481,0,0,1,1,0,0,1,1,1
1492,0,0,1,1,0,0,1,1,1
1503,0,0,1,1,0,0,1,1,1
1513,0,0,1,1,0,0,1,1,1
1522,0,0,1,1,0,0,1,1,1
1531,0,0,1,1,0,0,1,1,1
1540,0,0,1,1,0,0,1,1,1
1551,0,0,1,1,0,0,1,1,1
1561,0,0,1,1,0,0,1,1,1
1572,0,0,1,1,0,0,1,1,1
1581,0,0,1,1,0,0,1,1,1
1589,0,0,1,1,0,0,1,1,1
1601,0,0,1,1,0,0,1,1,1
1610,0,0,1,1,0,0,1,1,1
1619,0,0,1,1,0,0,1,1,1
1630,0,0,1,1,0,0,1,1,1
1642,0,0,1,1,0,0,1,1,1
1652,0,0,1,1,0,0,1,1,1
1661,0,0,1,1,0,0,1,1,1
1670,0,0,1,1,0,0,1,1,1
