tick,0,1,3,5,2,4,6,8,9
0,1,0.95,1,1,1,1,0.95,1,1
12,1,0.95,0.95,0.95,1,1,0.9,1,1
22,1,0.9,0.9,0.9,1,1,0.9,1,1
32,1,0.85,0.85,0.85,1,1,0.85,1,1
43,1,0.8,0.8,0.8,1,1,0.8,1,1
52,1,0.75,0.75,0.75,1,1,0.75,1,1
63,1,0.7,0.7,0.7,1,1,0.7,1,1
73,1,0.65,0.65,0.65,1,1,0.65,1,1
82,1,0.6,0.6,0.6,1,1,0.6,1,1
91,1,0.55,0.55,0.55,1,1,0.55,1,1
102,1,0.5,0.5,0.5,1,1,0.5,1,1
113,1,0.45,0.45,0.45,1,1,0.45,1,1
124,1,0.4,0.4,0.4,1,1,0.4,1,1
132,1,0.35,0.35,0.35,1,1,0.35,1,1
143,1,0.3,0.3,0.3,1,1,0.3,1,1
152,1,0.25,0.25,0.25,1,1,0.25,1,1
162,1,0.2,0.2,0.2,1,1,0.2,1,1
171,1,0.15,0.15,0.15,1,1,0.15,1,1
182,1,0.1,0.1,0.1,1,1,0.1,1,1
192,1,0.05,0.05,0.05,1,1,0.05,1,1
202,1,0,0.05,0,1,1,0,1,1
212,1,0,0,0,1,1,0,1,1
224,1,0,0,0,1,1,0,1,1
236,1,0,0,0,1,1,0,1,1
247,1,0,0,0,1,1,0,1,1
259,1,0,0,0,1,1,0,1,1
269,1,0,0,0,1,1,0,1,1
279,1,0,0,0,1,1,0,1,1
289,1,0,0,0,1,1,0,1,1
298,1,0,0,0,1,1,0,1,1
308,1,0,0,0,1,1,0,1,1
316,1,0,0,0,1,1,0,1,1
327,1,0,0,0,1,1,0,1,1
335,1,0,0,0,1,1,0,1,1
344,1,0,0,0,1,1,0,1,1
355,1,0,0,0,1,1,0,1,1
365,1,0,0,0,1,1,0,1,1
374,1,0,0,0,1,1,0,1,1
385,1,0,0,0,1,1,0,1,1
396,1,0,0,0,1,1,0,1,1
404,1,0,0,0,1,1,0,1,1
415,1,0,0,0,1,1,0,1,1
427,1,0,0,0,1,1,0,1,1
438,1,0,0,0,1,1,0,1,1
450,1,0,0,0,1,1,0,1,1
461,1,0,0,0,1,1,0,1,1
473,1,0,0,0,1,1,0,1,1
483,1,0,0,0,1,1,0,1,1
492,1,0,0,0,1,1,0,1,1
504,1,0,0,0,1,1,0,1,1
515,1,0,0,0,1,1,0,1,1
526,1,0,0,0,1,1,0,1,1
536,1,0,0,0,1,1,0,1,1
545,1,0,0,0,1,1,0,1,1
553,1,0,0,0,1,1,0,1,1
564,1,0,0,0,1,1,0,1,1
575,1,0,0,0,1,1,0,1,1
587,1,0,0,0,1,1,0,1,1
595,1,0,0,0,1,1,0,1,1
607,1,0,0,0,1,1,0,1,1
617,1,0,0,0,1,1,0,1,1
627,1,0,0,0,1,1,0,1,1
636,1,0,0,0,1,1,0,1,1
647,1,0,0,0,1,1,0,1,1
658,1,0,0,0,1,1,0,1,1
670,1,0,0,0,1,1,0,1,1
679,1,0,0,0,1,1,0,1,1
687,1,0,0,0,1,1,0,1,1
697,1,0,0,0,1,1,0,1,1
706,1,0,0,0,1,1,0,1,1
718,1,0,0,0,1,1,0,1,1
727,1,0,0,0,1,1,0,1,1
738,1,0,0,0,1,1,0,1,1
749,1,0,0,0,1,1,0,1,1
759,1,0,0,0,1,1,0,1,1
770,1,0,0,0,1,1,0,1,1
780,1,0,0,0,1,1,0,1,1
790,1,0,0,0,1,1,0,1,1
800,1,0,0,0,1,1,0,1,1
808,1,0,0,0,1,1,0,1,1
817,1,0,0,0,1,1,0,1,1
827,1,0,0,0,1,1,0,1,1
837,1,0,0,0,1,1,0,1,1
848,1,0,0,0,1,1,0,1,1
860,1,0,0,0,1,1,0,1,1
871,1,0,0,0,1,1,0,1,1
880,1,0,0,0,1,1,0,1,1
890,1,0,0,0,1,1,0,1,1
900,1,0,0,0,1,1,0,1,1
911,1,0,0,0,1,1,0,1,1
923,1,0,0,0,1,1,0,1,1
932,1,0,0,0,1,1,0,1,1
942,1,0,0,0,1,1,0,1,1
953,1,0,0,0,1,1,0,1,1
962,1,0,0,0,1,1,0,1,1
973,1,0,0,0,1,1,0,1,1
983,1,0,0,0,1,1,0,1,1
993,1,0,0,0,1,1,0,1,1
1003,1,0,0,0,1,1,0,1,1
1014,1,0,0,0,1,1,0,1,1
1023,1,0,0,0,1,1,0,1,1
1031,1,0,0,0,1,1,0,1,1
1040,1,0,0,0,1,1,0,1,1
1049,1,0,0,0,1,1,0,1,1
1058,1,0,0,0,1,1,0,1,1
1067,1,0,0,0,1,1,0,1,1
1076,1,0,0,0,1,1,0,1,1
1088,1,0,0,0,1,1,0,1,1
1098,1,0,0,0,1,1,0,1,1
1110,1,0,0,0,1,1,0,1,1
1118,1,0,0,0,1,1,0,1,1
1127,1,0,0,0,1,1,0,1,1
1139,1,0,0,0,1,1,0,1,1
1151,1,0,0,0,1,1,0,1,1
1160,1,0,0,0,1,1,0,1,1
1170,1,0,0,0,1,1,0,1,1
1179,1,0,0,0,1,1,0,1,1
1190,1,0,0,0,1,1,0,1,1
1202,1,0,0,0,1,1,0,1,1
1213,1,0,0,0,1,1,0,1,1
1224,1,0,0,0,1,1,0,1,1
1235,1,0,0,0,1,1,0,1,1
1245,1,0,0,0,1,1,0,1,1
1255,1,0,0,0,1,1,0,1,1
1267,1,0,0,0,1,1,0,1,1
1279,1,0,0,0,1,1,0,1,1
1288,1,0,0,0,1,1,0,1,1
1299,1,0,0,0,1,1,0,1,1
1310,1,0,0,0,1,1,0,1,1
1319,1,0,0,0,1,1,0,1,1
1329,1,0,0,0,1,1,0,1,1
1338,1,0,0,0,1,1,0,1,1
1347,1,0,0,0,1,1,0,1,1
1357,1,0,0,0,1,1,0,1,1
1368,1,0,0,0,1,1,0,1,1
1376,1,0,0,0,1,1,0,1,1
1388,1,0,0,0,1,1,0,1,1
