tick,0,1,3,5,2,4,7,8,9
8,1,1,1,1,1,1,0.95,1,1
21,1,1,1,1,1,0.95,0.95,1,1
32,1,1,1,0.95,1,0.95,0.95,1,1
46,1,1,1,0.9,1,0.95,0.95,1,1
57,1,1,1,0.85,1,0.95,0.95,1,1
72,1,1,1,0.85,1,0.95,0.9,1,1
91,1,1,1,0.85,1,0.9,0.9,1,1
101,1,1,1,0.8,1,0.9,0.9,1,1
112,1,1,1,0.75,1,0.9,0.9,1,1
131,1,1,1,0.75,1,0.9,0.85,1,1
143,1,1,1,0.75,1,0.9,0.8,1,1
154,1,1,1,0.75,1,0.85,0.8,1,1
169,1,1,1,0.75,1,0.8,0.8,1,1
182,1,1,1,0.75,1,0.75,0.8,1,1
195,1,1,1,0.7,1,0.75,0.8,1,1
209,1,1,1,0.7,1,0.7,0.8,1,1
223,1,1,1,0.7,1,0.65,0.8,1,1
233,1,1,1,0.7,1,0.65,0.75,1,1
249,1,1,1,0.7,1,0.6,0.75,1,1
260,1,1,1,0.7,1,0.55,0.75,1,1
276,1,1,1,0.7,1,0.5,0.75,1,1
288,1,1,1,0.7,1,0.45,0.75,1,1
303,1,1,1,0.65,1,0.45,0.75,1,1
317,1,1,1,0.65,1,0.45,0.7,1,1
329,1,1,1,0.6,1,0.45,0.7,1,1
345,1,1,1,0.6,1,0.4,0.7,1,1
358,1,1,1,0.6,1,0.35,0.7,1,1
371,1,1,1,0.6,1,0.3,0.7,1,1
382,1,1,1,0.55,1,0.3,0.7,1,1
399,1,1,1,0.55,1,0.25,0.7,1,1
409,1,1,1,0.5,1,0.2,0.7,1,1
419,1,1,1,0.45,1,0.2,0.7,1,1
435,1,1,1,0.45,1,0.15,0.65,1,1
444,1,1,1,0.45,1,0.1,0.65,1,1
461,1,1,1,0.45,1,0.1,0.6,1,1
471,1,1,1,0.4,1,0.1,0.6,1,1
486,1,1,1,0.4,1,0.1,0.55,1,1
497,1,1,1,0.4,1,0.05,0.55,1,1
512,1,1,1,0.4,1,0,0.55,1,1
525,1,1,1,0.4,1,0,0.55,1,1
536,1,1,1,0.35,1,0,0.55,1,1
553,1,1,1,0.3,1,0,0.55,1,1
566,1,1,1,0.3,1,0,0.55,1,1
579,1,1,1,0.25,1,0,0.5,1,1
595,1,1,1,0.25,1,0,0.45,1,1
605,1,1,1,0.25,1,0,0.4,1,1
618,1,1,1,0.25,1,0,0.4,1,1
630,1,1,1,0.25,1,0,0.4,1,1
649,1,1,1,0.25,1,0,0.4,1,1
662,1,1,1,0.2,1,0,0.4,1,1
679,1,1,1,0.15,1,0,0.4,1,1
690,1,1,1,0.15,1,0,0.35,1,1
702,1,1,1,0.15,1,0,0.3,1,1
720,1,1,1,0.1,1,0,0.3,1,1
737,1,1,1,0.1,1,0,0.3,1,1
748,1,1,1,0.1,1,0,0.3,1,1
764,1,1,1,0.1,1,0,0.25,1,1
777,1,1,1,0.1,1,0,0.2,1,1
791,1,1,1,0.05,1,0,0.2,1,1
805,1,1,1,0,1,0,0.2,1,1
817,1,1,1,0,1,0,0.15,1,1
829,1,1,1,0,1,0,0.1,1,1
844,1,1,1,0,1,0,0.05,1,1
854,1,1,1,0,1,0,0.05,1,1
868,1,1,1,0,1,0,0,1,1
880,1,1,1,0,1,0,0,1,1
892,1,1,1,0,1,0,0,1,1
909,1,1,1,0,1,0,0,1,1
923,1,1,1,0,1,0,0,1,1
939,1,1,1,0,1,0,0,1,1
951,1,1,1,0,1,0,0,1,1
969,1,1,1,0,1,0,0,1,1
979,1,1,1,0,1,0,0,1,1
995,1,1,1,0,1,0,0,1,1
1005,1,1,1,0,1,0,0,1,1
1020,1,1,1,0,1,0,0,1,1
1035,1,1,1,0,1,0,0,1,1
1047,1,1,1,0,1,0,0,1,1
1061,1,1,1,0,1,0,0,1,1
1076,1,1,1,0,1,0,0,1,1
1089,1,1,1,0,1,0,0,1,1
1106,1,1,1,0,1,0,0,1,1
1123,1,1,1,0,1,0,0,1,1
1135,1,1,1,0,1,0,0,1,1
1148,1,1,1,0,1,0,0,1,1
1160,1,1,1,0,1,0,0,1,1
1173,1,1,1,0,1,0,0,1,1
1189,1,1,1,0,1,0,0,1,1
1200,1,1,1,0,1,0,0,1,1
1216,1,1,1,0,1,0,0,1,1
1228,1,1,1,0,1,0,0,1,1
1242,1,1,1,0,1,0,0,1,1
1259,1,1,1,0,1,0,0,1,1
1272,1,1,1,0,1,0,0,1,1
1283,1,1,1,0,1,0,0,1,1
1301,1,1,1,0,1,0,0,1,1
1313,1,1,1,0,1,0,0,1,1
1326,1,1,1,0,1,0,0,1,1
1344,1,1,1,0,1,0,0,1,1
1355,1,1,1,0,1,0,0,1,1
1365,1,1,1,0,1,0,0,1,1
1382,1,1,1,0,1,0,0,1,1
1394,1,1,1,0,1,0,0,1,1
1405,1,1,1,0,1,0,0,1,1
1422,1,1,1,0,1,0,0,1,1
1432,1,1,1,0,1,0,0,1,1
1447,1,1,1,0,1,0,0,1,1
1458,1,1,1,0,1,0,0,1,1
1469,1,1,1,0,1,0,0,1,1
1484,1,1,1,0,1,0,0,1,1
1495,1,1,1,0,1,0,0,1,1
1509,1,1,1,0,1,0,0,1,1
1522,1,1,1,0,1,0,0,1,1
1535,1,1,1,0,1,0,0,1,1
1551,1,1,1,0,1,0,0,1,1
1563,1,1,1,0,1,0,0,1,1
1579,1,1,1,0,1,0,0,1,1
1595,1,1,1,0,1,0,0,1,1
1607,1,1,1,0,1,0,0,1,1
1618,1,1,1,0,1,0,0,1,1
1635,1,1,1,0,1,0,0,1,1
1646,1,1,1,0,1,0,0,1,1
1656,1,1,1,0,1,0,0,1,1
1672,1,1,1,0,1,0,0,1,1
