tick,25,2,24,23,21,20,26,32,14,34,15,13,27,35,10,7,16,47,29,37,38,42,49,43,12,44,33,46,41,28,31,48,39,11,18,9,36,1,22,40,17,0,19,4,5,3,6,45,30
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
75,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
88,1,1,1,1,1,1,1,1,1,1,0.95,0.95,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
101,1,1,1,1,1,1,1,1,1,0.95,0.95,0.9,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,0.9,0.95,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
117,1,1,1,1,1,1,1,1,1,0.95,0.95,0.85,1,0.95,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,0.9,0.95,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
129,1,1,1,1,1,1,1,1,1,0.95,0.95,0.85,1,0.95,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,0.85,0.95,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
143,1,1,1,1,1,1,1,1,1,0.95,0.95,0.85,1,0.95,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.85,0.95,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
155,1,1,1,1,1,1,1,1,1,0.9,0.95,0.85,1,0.95,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.85,0.95,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
167,1,1,1,1,1,1,1,1,1,0.85,0.95,0.85,1,0.95,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.85,0.95,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
181,1,1,1,1,1,1,1,1,1,0.85,0.95,0.85,1,0.95,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.8,0.95,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
194,1,1,1,1,1,1,1,1,1,0.85,0.95,0.85,1,0.95,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.75,0.95,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
207,1,1,1,1,1,1,1,1,1,0.85,0.95,0.85,1,0.9,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.75,0.95,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
222,1,1,1,1,1,1,1,1,1,0.8,0.95,0.85,1,0.9,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.75,0.95,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
235,1,1,1,1,1,1,1,1,1,0.8,0.95,0.85,1,0.9,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.75,0.9,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
248,1,1,1,1,1,1,1,1,1,0.8,0.95,0.85,1,0.85,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.75,0.85,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1
266,1,1,1,1,1,1,1,1,1,0.8,0.95,0.85,1,0.85,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1,0.95,0.95,1,1,1,1,1,1,1,1
279,1,1,1,1,1,1,1,1,1,0.8,0.95,0.85,1,0.85,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1,0.9,0.95,1,1,1,1,1,1,1,1
296,1,1,1,1,1,1,1,1,1,0.75,0.95,0.85,1,0.85,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1,0.9,0.95,1,1,1,1,1,1,1,1
309,1,1,1,1,1,1,1,1,1,0.75,0.95,0.85,1,0.8,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1,0.9,0.95,1,1,1,1,1,1,1,1
321,1,1,1,1,1,1,1,1,1,0.75,0.95,0.85,1,0.8,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1,0.85,0.95,1,1,1,1,1,1,1,1
335,1,1,1,1,1,1,1,1,1,0.7,0.95,0.85,1,0.8,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1,0.85,0.95,1,1,1,1,1,1,1,1
347,1,1,1,1,1,1,1,1,1,0.65,0.95,0.85,1,0.8,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1,0.85,0.95,1,1,1,1,1,1,1,1
360,1,1,1,1,1,1,1,1,1,0.65,0.95,0.85,1,0.75,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1,0.85,0.95,1,1,1,1,1,1,1,1
373,1,1,1,1,1,1,1,1,1,0.6,0.95,0.85,1,0.75,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1,0.85,0.95,1,1,1,1,1,1,1,1
390,1,1,1,1,1,1,1,1,1,0.6,0.95,0.8,1,0.75,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1,0.85,0.95,1,1,1,1,1,1,1,1
403,1,1,1,1,1,1,1,1,1,0.6,0.95,0.8,1,0.75,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1,0.85,0.9,1,1,1,1,1,1,1,1
420,1,1,1,1,1,1,1,1,1,0.6,0.95,0.75,1,0.75,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1,0.85,0.9,1,1,1,1,1,1,1,1
432,1,1,1,1,1,1,1,1,1,0.55,0.95,0.75,1,0.75,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1,0.85,0.9,1,1,1,1,1,1,1,1
448,1,1,1,1,1,1,1,1,1,0.55,0.95,0.75,1,0.75,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1,0.8,0.9,1,1,1,1,1,1,1,1
463,1,1,1,1,1,1,1,1,1,0.55,0.95,0.75,1,0.75,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1,0.8,0.9,1,1,1,1,1,1,1,1
476,1,1,1,1,1,1,1,1,1,0.55,0.95,0.75,1,0.75,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1,0.75,0.9,1,1,1,1,1,1,1,1
490,1,1,1,1,1,1,1,1,1,0.55,0.95,0.75,1,0.75,1,1,1,1,1,1,0.65,1,1,1,1,1,1,1,1,0.65,0.8,1,1,1,1,1,1,1,1,0.75,0.85,1,1,1,1,1,1,1,1
502,1,1,1,1,1,1,1,1,1,0.5,0.95,0.75,1,0.75,1,1,1,1,1,1,0.65,1,1,1,1,1,1,1,1,0.65,0.8,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
515,1,1,1,1,1,1,1,1,1,0.5,0.95,0.75,1,0.75,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1,0.65,0.8,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
530,1,1,1,1,1,1,1,1,1,0.5,0.95,0.75,1,0.75,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1,0.6,0.8,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
545,1,1,1,1,1,1,1,1,1,0.5,0.9,0.7,1,0.75,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1,0.6,0.8,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
559,1,1,1,1,1,1,1,1,1,0.5,0.85,0.7,1,0.75,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1,0.6,0.8,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
572,1,1,1,1,1,1,1,1,1,0.5,0.8,0.7,1,0.75,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1,0.6,0.8,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
588,1,1,1,1,1,1,1,1,1,0.5,0.8,0.7,1,0.75,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1,0.6,0.75,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
604,1,1,1,1,1,1,1,1,1,0.5,0.8,0.7,1,0.7,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1,0.6,0.75,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
617,1,1,1,1,1,1,1,1,1,0.5,0.8,0.7,1,0.65,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1,0.55,0.75,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
634,1,1,1,1,1,1,1,1,1,0.5,0.8,0.7,1,0.65,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,0.55,0.75,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
647,1,1,1,1,1,1,1,1,1,0.5,0.8,0.65,1,0.65,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,0.55,0.75,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
659,1,1,1,1,1,1,1,1,1,0.5,0.8,0.65,1,0.6,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,0.55,0.75,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
675,1,1,1,1,1,1,1,1,1,0.5,0.8,0.65,1,0.6,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,0.55,0.7,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
690,1,1,1,1,1,1,1,1,1,0.5,0.8,0.65,1,0.6,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,0.5,0.7,1,1,1,1,1,1,1,1,0.75,0.8,1,1,1,1,1,1,1,1
703,1,1,1,1,1,1,1,1,1,0.5,0.8,0.65,1,0.6,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,0.5,0.7,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1
717,1,1,1,1,1,1,1,1,1,0.5,0.75,0.6,1,0.6,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,0.5,0.7,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,1
731,1,1,1,1,1,1,1,1,1,0.45,0.75,0.6,1,0.6,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,0.5,0.7,1,1,1,1,1,1,1,1,0.65,0.8,1,1,1,1,1,1,1,1
747,1,1,1,1,1,1,1,1,1,0.45,0.75,0.6,1,0.6,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,0.5,0.65,1,1,1,1,1,1,1,1,0.65,0.8,1,1,1,1,1,1,1,1
760,1,1,1,1,1,1,1,1,1,0.45,0.75,0.6,1,0.6,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.5,0.65,1,1,1,1,1,1,1,1,0.65,0.8,1,1,1,1,1,1,1,1
774,1,1,1,1,1,1,1,1,1,0.45,0.75,0.6,1,0.6,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.5,0.65,1,1,1,1,1,1,1,1,0.65,0.75,1,1,1,1,1,1,1,1
791,1,1,1,1,1,1,1,1,1,0.45,0.75,0.6,1,0.6,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.5,0.6,1,1,1,1,1,1,1,1,0.65,0.75,1,1,1,1,1,1,1,1
804,1,1,1,1,1,1,1,1,1,0.45,0.75,0.6,1,0.6,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.5,0.6,1,1,1,1,1,1,1,1,0.6,0.75,1,1,1,1,1,1,1,1
817,1,1,1,1,1,1,1,1,1,0.45,0.7,0.6,1,0.6,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.5,0.6,1,1,1,1,1,1,1,1,0.6,0.75,1,1,1,1,1,1,1,1
833,1,1,1,1,1,1,1,1,1,0.45,0.7,0.6,1,0.6,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.5,0.55,1,1,1,1,1,1,1,1,0.6,0.75,1,1,1,1,1,1,1,1
845,1,1,1,1,1,1,1,1,1,0.45,0.7,0.6,1,0.55,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.5,0.55,1,1,1,1,1,1,1,1,0.6,0.75,1,1,1,1,1,1,1,1
860,1,1,1,1,1,1,1,1,1,0.45,0.7,0.6,1,0.55,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.5,0.55,1,1,1,1,1,1,1,1,0.6,0.7,1,1,1,1,1,1,1,1
875,1,1,1,1,1,1,1,1,1,0.45,0.7,0.6,1,0.55,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.5,0.55,1,1,1,1,1,1,1,1,0.55,0.7,1,1,1,1,1,1,1,1
888,1,1,1,1,1,1,1,1,1,0.45,0.65,0.6,1,0.55,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.5,0.55,1,1,1,1,1,1,1,1,0.55,0.7,1,1,1,1,1,1,1,1
904,1,1,1,1,1,1,1,1,1,0.4,0.65,0.55,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.5,0.55,1,1,1,1,1,1,1,1,0.55,0.7,1,1,1,1,1,1,1,1
