tick,25,2,24,23,20,26,32,14,34,15,13,27,35,10,7,16,47,29,37,38,8,42,49,43,12,44,33,46,41,28,31,48,39,11,18,9,36,1,22,40,17,0,19,4,5,3,6,30,45
21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.9,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1
119,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.9,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1
145,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.9,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1
167,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.9,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1
191,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.9,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1
215,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.9,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1
237,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.9,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1
262,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.85,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1
287,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.85,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1
309,1,1,1,0.85,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.85,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1
331,1,1,1,0.85,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,0.85,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1
352,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,0.85,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1
375,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,1,1,1,0.85,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1
400,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,1,1,1,0.85,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1
427,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,1,1,1,0.85,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1
453,1,1,1,0.7,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,1,1,1,0.85,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1
476,1,1,1,0.65,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,1,1,1,0.85,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1
498,1,1,1,0.65,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,1,1,1,0.85,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1
522,1,1,1,0.6,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,1,1,1,0.85,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1
546,1,1,1,0.6,1,1,1,1,1,1,1,1,1,1,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,0.85,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1
568,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,0.85,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1
596,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,0.85,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1
622,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,0.85,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1
648,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,0.85,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1
676,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,0.85,1,1,1,1,1,1,0.65,1,1,1,1,1,1,1,1
702,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,0.85,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1
727,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,0.85,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1
752,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,0.8,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1
777,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,0.75,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1
803,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.65,1,1,1,0.75,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1
827,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.65,1,1,1,0.75,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1
850,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1,0.75,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1
873,1,1,1,0.55,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1,0.75,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1
895,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1,0.75,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1
922,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1,0.7,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1
944,1,1,1,0.45,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1,0.7,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1
970,1,1,1,0.4,1,1,1,1,1,1,1,1,1,1,0.45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1,0.7,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1
